External ID,default_code,Article/Nom,Lieu/Nom de l'emplacement,lot_name,Lot/numéro de série/Date de péremption,quantity,Unité de mesure/Nom affiché,Coût unitaire
__export__.stock_quant_8114585_8454886c,5810179,ZD BIOME CANIN MINI 6KG,AE26B3,300625,2025-06-30 00:00:00,60.00,sac,41.04
__export__.stock_quant_8114609_781afa67,3179181,"MILPRO PETIT CHIEN/CHIOT (0,5/10KG) 24CP",M.43.00.S.06,939ZA,2026-01-31 01:00:00,324.00,Unité,-4.37
__export__.stock_quant_8114636_366a3c3d,4230122,"ROYAL CANIN DOG GASTROINTESTINAL MODERATE CALORIE DRY 7,5kg",AE10A2,310525,2025-05-31 00:00:00,31.00,sac,39.30
__export__.stock_quant_8114685_f93b2aeb,10008561,VETESSENTIALS CANINE ADULT MULTI-BENEFIT+WEIGHT SMALL&MINI 2KG POULET ,Sortie,310325,2025-03-31 02:00:00,3.00,sac,11.79
__export__.stock_quant_8114807_ad476ed6,3265782,VIRBAC HPM DOG ADULT NEUT LARGE&MED 12KG,AA26A3,280225,2025-02-28 00:00:00,27.00,sac,39.29
__export__.stock_quant_8114826_cd576543,6260010,BAYTICOL POUR-ON 5L,M.16.01.B.02,KV04VT8,2027-09-30 02:00:00,26.00,Unité,-24.27
__export__.stock_quant_8114934_63bcfb1d,10000000,Colis Souverain,M.12.01.C.01,2023TC697859s,2024-01-28 07:18:37,1.00,Unité,0.00
__export__.stock_quant_8114937_95b67082,10000000,Colis Souverain,M.12.01.D.02,2023TC697890,2024-01-28 07:25:34,1.00,Unité,0.00
__export__.stock_quant_8114939_52df3a64,10000000,Colis Souverain,M.12.02.D.05,2023TC697855,2024-01-28 07:15:52,1.00,Unité,0.00
__export__.stock_quant_8114954_51c8e407,10000000,Colis Souverain,M.12.02.D.03,2023TC697879,2024-01-28 07:13:49,1.00,Unité,0.00
__export__.stock_quant_8114967_d1b8d5f8,10000000,Colis Souverain,M.12.01.C.05,2023TC697863,2024-01-28 07:19:48,1.00,Unité,0.00
__export__.stock_quant_8114968_503cc125,10000000,Colis Souverain,M.12.02.E.02,2023TC697682,2024-01-28 07:12:19,1.00,Unité,0.00
__export__.stock_quant_8115174_d6109c23,1013432,FELIGEN CRP 10D,Sortie,99N6,2025-09-30 00:00:00,1.00,boîte,-11.19
__export__.stock_quant_8115176_2616c2a3,2709707,LEUCOFELIGEN FELV/RCP 50x1d,Sortie,9A4P,2025-09-30 00:00:00,1.00,Unité,-134.65
__export__.stock_quant_8115181_e8f82a28,5173360,SERINGUE 2ml+AIGUILLE PA,Sortie,,,60.00,Unité,-11.97
__export__.stock_quant_8115198_da5fa609,10007001,SPECIFIC CT SC SPECIAL CARE TREATS 6x300GR,AG10B3,310525,2025-05-31 00:00:00,6.00,BOITE DE 6,18.33
__export__.stock_quant_8115212_3ef8a022,6260010,BAYTICOL POUR-ON 5L,M.45.00.C.04,KV04VT8,2027-09-30 02:00:00,14.00,Unité,-24.27
__export__.stock_quant_8115217_78a5c191,5450236,PAPIER TOILETTE TORK T4 12292 (12x4),AG10B4,,,4.00,sac,20.76
__export__.stock_quant_8115352_00e264f1,10001556,SPECIFIC CGD M SENIOR MEDIUM BREED 7KG  ,AG14A2,310325,2025-03-31 00:00:00,6.00,sac,24.70
__export__.stock_quant_8115353_de36d220,8121909,BALSAMIC CONTROL 5KG AUDEVARD,M.01.00.R.02,XG17,2025-07-31 02:00:00,3.00,Unité,129.86
__export__.stock_quant_8115743_4d9c29eb,10006707,VET AQUADENT FR3SH 250ML,M.05.01.E.03,L23095,2025-07-31 02:00:00,45.00,Unité,-0.35
__export__.stock_quant_8115791_ecc44a4d,5665814,HEPATIALE M 30CP VET EXPERT,M.08.05.B.01,750123,2025-06-30 00:00:00,3.00,Unité,17.12
__export__.stock_quant_8115815_79919c44,10007032,JOUET CHAT CATCH THE MOUSE NOIR 26x26x16cm,M.08.06.D.04,,,2.00,Unité,13.09
__export__.stock_quant_8115866_c02c356d,10008140,APELKA 5mg/ml 100ML,M.06.06.C.02,3224705A,2025-06-30 02:00:00,66.00,Unité,46.83
__export__.stock_quant_8115871_097dbf35,2947752,VITOFYLLIN  50MG  56CP,M.04.03.C.04,146716,2027-08-31 00:00:00,192.00,Unité,-7.08
__export__.stock_quant_8115940_d2c2b51f,10008128,EOL PAPILLOMA 50ML,M.04.06.B.01,,,6.00,Unité,8.40
__export__.stock_quant_8115994_0dc68cad,10001547,SPECIFIC CXD M ADULT MEDIUM BREED 4KG ,AI19B3,280225,2025-02-28 01:00:00,2.00,sac,14.33
__export__.stock_quant_8116034_606d934c,5350301,SELECTAN 100ml,M.35.07.D.05,028G2,2025-01-24 00:00:00,21.00,Unité,-1.34
__export__.stock_quant_8116076_45c8747a,2669620,PALLADIA 10MG 20CP,M.39.07.B.05,HE4434,2026-01-31 01:00:00,6.00,Unité,53.81
__export__.stock_quant_8116181_cabaeb9a,0868547,CLAMOXYL 200MG 10CP,M.46.03.D.05,B1956104,2024-06-30 02:00:00,8.00,Unité,9.73
__export__.stock_quant_8116265_edb5b48e,2929974,ATOPICA  CAT  5ML,M.39.01.D.06,AL035337AD,2025-12-31 01:00:00,12.00,Unité,-1.05
__export__.stock_quant_8116498_3e63bd7e,2975613,XEDEN 200MG 120CP CHIEN,M.36.02.E.01,1463BA,2026-05-31 00:00:00,3.00,Unité,-9.22
__export__.stock_quant_8116525_91bbbd3f,10007324,RD CANIN 10KG,AC05A2,300625,2025-06-30 00:00:00,42.00,sac,47.19
__export__.stock_quant_8116526_f37b88c4,6203000,CAGE ATTRAPE CHATS EEZICATCH 76x28x32cm,PE03B6,,,2.00,Unité,60.99
__export__.stock_quant_8116527_37f8be4e,10007949,ALLERDERM FOAM 200ML,M.46.05.B.03,8SPN,2024-06-30 02:00:00,9.00,Unité,-1.59
__export__.stock_quant_8116530_fc20e213,2923589,SPECIFIC CXW ADULT ALL BREEDS 6x300GR,AC05A3,310725,2025-07-31 02:00:00,1.00,plateau,10.81
__export__.stock_quant_8116592_676cb31a,3031978,DERMOSCENT AROMACALM DOG,M.34.01.B.05,224932,2025-11-30 01:00:00,55.00,Unité,-4.43
__export__.stock_quant_8116604_680baae9,10007855,APOQUEL 16MG 100CP CHEWABLE,M.46.06.D.03,631248,2024-06-30 02:00:00,60.00,Unité,141.35
__export__.stock_quant_8116611_c13c0446,4990043,ROYAL CANIN CAT/DOG RECOVERY WET 12 x 195g,AC17A3,300925,2025-09-30 00:00:00,176.00,plateau,23.09
__export__.stock_quant_8116627_b62b180f,10000970,KRIPTAZEN 490ml,M.53.02.B.03,8ZTP,2024-10-31 00:00:00,5.00,Unité,38.23
__export__.stock_quant_8116643_6157da7b,10007329,METABOLIC FELIN 12KG,Sortie,300425,2025-04-30 02:00:00,1.00,sac,85.11
__export__.stock_quant_8116675_60ecb611,2933794,ULTRA SWEET SHAMPOOING 200ML MILOA,M.46.01.E.01,,,23.00,Unité,12.58
__export__.stock_quant_8116731_ac8eaec5,4270143,ROYAL CANIN DOG URINARY S/O SMALL DOG DRY 8kg (HIGH DILUTION),AC18A2,310525,2025-05-31 02:00:00,32.00,sac,47.46
__export__.stock_quant_8116739_35c6dfe3,5157395,TROUSSE PERFUVET DUO PETITS ANIMAUX 20 GOUTTES/ML 200cm (x12),M.42.06.B.03,20220710,2027-07-09 02:00:00,10.00,boîte,10.91
__export__.stock_quant_8116795_69a472a2,5131325,COUPE ONGLE CHIEN METAL 11CM,M.40.03.G.05,,,9.00,Unité,2.15
__export__.stock_quant_8116797_a53ee706,10000161,VETINOX PORTE SERUM SUR CHARNIERE,EY00R0,,,1.00,Unité,12.67
__export__.stock_quant_8116853_48f22742,4120102,ROYAL CANIN CAT GASTROINTESTINAL DRY 2kg,AC18B2,310525,2025-05-31 00:00:00,108.00,sac,26.79
__export__.stock_quant_8116919_135c86e6,4250106,ROYAL CANIN DOG SATIETY DRY 6KG (SUPPORT),AC16A2,300625,2025-06-30 00:00:00,32.00,sac,30.48
__export__.stock_quant_8117154_fddfba70,5164940,ROBINET A 3 VOIES DISCOFIX C (x100),M.11.05.B.04,23M15D9040,2026-11-01 00:00:00,2.00,boîte,82.69
__export__.stock_quant_8117402_f9c24ce8,10002130,NEXGARD  11MG S 2/4KG 18CP ,M.45.06.C.02,E88762,2025-09-30 02:00:00,80.00,Unité,70.67
__export__.stock_quant_8117450_979b0468,4220007,ROYAL CANIN DOG HYPOALLERGENIC DRY 7KG (DR21),AB18A4,300425,2025-04-30 02:00:00,27.00,sac,40.81
__export__.stock_quant_8117498_8cd6c503,4160126,ROYAL CANIN CAT URINARY S/O MODERATE CALORIE DRY 7kg (HIGH DILUTION),AB26A2,300625,2025-06-30 00:00:00,21.00,sac,54.17
__export__.stock_quant_8117538_e2d5d63d,1484054,TOLFINE 250ML,M.16.07.B.04,2E3766AB,2025-11-29 01:00:00,93.00,Unité,-7.09
__export__.stock_quant_8117758_fa55d4ea,10001234,CANINE ADULT 14KG POULET ,AB22A3,300625,2025-06-30 00:00:00,30.00,sac,48.39
__export__.stock_quant_8117915_1e4aa3d5,5171995,PRO PLAN CAT STERILISED 24x85GR SAUMON,Sortie,301125,2025-11-30 00:00:00,1.00,plateau,13.93
__export__.stock_quant_8117916_e3615837,5171995,PRO PLAN CAT STERILISED 24x85GR SAUMON,Sortie,310725,2025-07-31 02:00:00,1.00,plateau,13.93
__export__.stock_quant_8117987_4b8d3045,4456576,EKYFLEX MOBILITY 1L AUDEVARD,M.32.02.B.01,F2327504,2025-10-31 00:00:00,11.00,Unité,-1.02
__export__.stock_quant_8118388_3e9d0ee1,10003875,"NEXGARD SPECTRA 2-3,5KG XS 15 CHEWS ",M.36.10.E.04,AAA116422,2024-02-28 01:00:00,26.00,Unité,54.80
__export__.stock_quant_8118721_d94e0be4,4120103,ROYAL CANIN CAT GASTROINTESTINAL DRY 4kg,AA15A4,300625,2025-06-30 00:00:00,66.00,sac,34.92
__export__.stock_quant_8118730_14d8acc0,2751410,COXEVAC 40ml,QY00R0,010LG1B,2024-11-22 01:00:00,70.00,Unité,75.98
__export__.stock_quant_8118736_1c2094bf,2751410,COXEVAC 40ml,QE12D1,010LG1B,2024-11-22 01:00:00,70.00,Unité,75.98
__export__.stock_quant_8119565_2d79dfb7,2828440,TILMODIL 300MG/ML 100ML,M.32.07.B.01,23I211,2026-08-31 02:00:00,192.00,Unité,36.68
__export__.stock_quant_8119969_e1c5a67c,8217940,BISTOURI SU140 PINCE BIPOLAIRE COUDE 1mmX20cm,M.10.04.B.02,,,1.00,Unité,88.00
__export__.stock_quant_8119994_f82bca49,7764001,CALF LIQUID LA 1L,M.55.10.B.04,10123J10,2025-04-09 00:00:00,5.00,Unité,-9.55
__export__.stock_quant_8120592_fa0593b5,10007891,METROCLOS 500MG 100 CAPS,GY00R0,22D40,2024-10-31 01:00:00,1.00,Unité,55.36
__export__.stock_quant_8120594_afb4d2b7,10004613,CLAVUDALE 200MG/50MG 120TABS,M.38.02.D.05,S001,2025-01-31 01:00:00,7.00,Unité,-4.65
__export__.stock_quant_8120612_b9299d29,2890192,SERESTO COLLIER CHIEN 38cm (-8KG),GY00R0,KV04R1A,2027-08-31 02:00:00,3.00,Unité,-1.02
__export__.stock_quant_8120654_89442f95,10000354,ERADIA 100ml,GY00R0,VB040050,2024-05-31 02:00:00,1.00,Unité,-14.09
__export__.stock_quant_8120740_5c2efa96,5164505,"SANIMED DOG OSTEOARTHRITIS 12,5KG",Sortie,300624,2024-06-30 02:00:00,-1.00,sac,44.33
__export__.stock_quant_8120742_c5c0266f,5164524,SANIMED DOG HYPOALLERGENIC LR 15x400GR,Sortie,311024,2024-10-31 01:00:00,-1.00,boîte,38.59
__export__.stock_quant_8121144_8c3fb82b,6929464,ORIDERMYL 30GR,GY00R0,2C1875C,2025-05-30 02:00:00,2.00,Unité,-0.66
__export__.stock_quant_8121272_53d8991b,5810179,ZD BIOME CANIN MINI 6KG,Sortie,300625,2025-06-30 00:00:00,2.00,sac,41.04
__export__.stock_quant_8121473_93882e59,3443223,PREDNICORTONE 20MG  30TABS,GY00R0,5590073,2026-07-31 00:00:00,1.00,Unité,-2.57
__export__.stock_quant_8121639_e71d9b8f,5065361,BACKHOME BIOTEC SLIM 10 TRANSPONDEURS,EY00R0,28022027,2027-02-28 01:00:00,1.00,boîte,56.52
__export__.stock_quant_8122944_066399c7,4120183,ROYAL CANIN CAT GASTROINTESTINAL FIBRE RESPONSE DRY 4kg,Sortie,310525,2025-05-31 02:00:00,3.00,sac,68.05
__export__.stock_quant_8123185_7dd04bb7,10001590,SPECIFIC CRD1 WEIGHT REDUCTION 12KG  ,AA15A3,310525,2025-05-31 02:00:00,23.00,sac,40.87
__export__.stock_quant_8123359_1c3893c3,1250804,ROYAL CANIN CAT MAINE COON DRY 4KG,Sortie,310525,2025-05-31 00:00:00,1.00,sac,34.99
__export__.stock_quant_8123369_c52c01f6,10006872,CLINDACUTIN 10MG/GR 20GR,GY00R0,AD,2025-03-31 00:00:00,1.00,Unité,-54.29
__export__.stock_quant_8123430_1fdc71cd,3277126,PEPTICURE 370mg/g 7 SERINGUES,GY00R0,3302300A,2025-07-31 02:00:00,1.00,Unité,-12.34
__export__.stock_quant_8123674_4252ca2e,10001074,"DISTRIBUTEUR PAPIER TORK H2 XPRESS NOIR 30,2x44,4x10,2cm",EY00R0,,,1.00,Unité,0.00
__export__.stock_quant_8123698_a9727a6f,0685370,GENTA-KEL 5% 100ML,PROBLEME_QUALITE,4015541,2026-03-31 02:00:00,1.00,Unité,-2.59
__export__.stock_quant_8123715_4fdfc7e8,1190340,"ROYAL CANIN DOG BABYDOG MILK 0,4KG (4 x 100G)",Sortie,300924,2024-09-30 02:00:00,1.00,Unité,12.45
__export__.stock_quant_8123716_6609b763,5829188,"ID FELIN 1,5KG",Sortie,310325,2025-03-31 02:00:00,1.00,sac,14.25
__export__.stock_quant_8123717_91b5aa96,5822844,CD FELIN STRESS 8KG,Sortie,310525,2025-05-31 02:00:00,4.00,sac,54.06
__export__.stock_quant_8123718_c7f48b1b,5822822,CANINE ADULT SMALL & MINI 3KG POULET,Sortie,310525,2025-05-31 02:00:00,1.00,sac,14.84
__export__.stock_quant_8123868_288fb8d5,10008541,VETESSENTIALS CANINE ADULT 1+ MULTI BENEFIT+DENTAL MEDIUM/LARGE 13KG POULET,AC02A1,310725,2025-07-31 00:00:00,29.00,sac,46.65
__export__.stock_quant_8124002_ebaf6a9e,2321602,"FUREXEL PATE COMBI 7,74GR",M.31.07.B.02,ID01123,2026-03-31 02:00:00,155.00,Unité,-1.07
__export__.stock_quant_8124065_036e43f4,3265352,"VIRBAC HPM CAT SENIOR NEUTERED 1,5KG",AD19B1,310125,2025-01-31 01:00:00,39.00,sac,11.98
__export__.stock_quant_8124186_09aa1e4f,10005148,"ROYAL CANIN DOG NEUTERED ADULT MEDIUM DRY 3,5KG (WEIGHT + SKIN)",AD21A1,310525,2025-05-31 02:00:00,72.00,sac,17.33
__export__.stock_quant_8124232_930cef91,0384537,EPIOTIC AF 125ML,M.59.03.B.02,95FE,2025-05-31 02:00:00,189.00,Unité,9.56
__export__.stock_quant_8124306_054c7e32,10007319,METABOLIC CANIN MINI 3KG,Sortie,310325,2025-02-28 01:00:00,2.00,sac,21.38
__export__.stock_quant_8124307_641172be,10007294,"CD CANIN 1,5KG",Sortie,300425,2025-04-30 02:00:00,1.00,sac,10.09
__export__.stock_quant_8124308_ed9c4786,10004562,DERM COMPLETE CANIN  12x370GR,Sortie,300624,2024-06-30 02:00:00,1.00,plateau,29.77
__export__.stock_quant_8124309_f2068616,4120152,ROYAL CANIN CAT GASTROINTESTINAL MODERATE CALORIE DRY 2kg,Sortie,310325,2025-03-31 02:00:00,1.00,sac,20.29
__export__.stock_quant_8124310_4652cebe,1190302,ROYAL CANIN DOG BABYDOG MILK 2KG (5 x 400G),Sortie,310824,2024-08-31 02:00:00,1.00,sac,36.11
__export__.stock_quant_8124311_0ffadf34,10001174,"FELINE ADULT 1,5KG POULET",Sortie,300625,2025-06-30 00:00:00,3.00,sac,12.17
__export__.stock_quant_8124312_ee3a6450,10002460,"ROYAL CANIN CAT RENAL SPECIAL DRY 0,4kg",Sortie,300425,2025-04-30 02:00:00,2.00,sac,5.04
__export__.stock_quant_8124313_809f0776,10008596,VETESSENTIALS CANINE ADULT 1+ MULTI-BENEFIT+DENTAL SMALL&MINI 7KG POULET ,Sortie,310525,2025-05-31 02:00:00,9.00,sac,31.00
__export__.stock_quant_8124314_ab6db9db,10009034,DERM COMPLETE CANIN PUPPY 12KG,Sortie,310125,2025-01-31 01:00:00,1.00,sac,67.53
__export__.stock_quant_8124315_7686d45f,10007320,METABOLIC CANIN MINI 9KG,Sortie,300625,2025-06-30 00:00:00,3.00,sac,49.06
__export__.stock_quant_8124316_b14ffc90,10003927,CD FELIN STRESS + METABOLIC 8KG  ,Sortie,300625,2025-06-30 00:00:00,1.00,sac,61.37
__export__.stock_quant_8124317_0bd35fee,10007304,ID CANIN 10KG,Sortie,310325,2025-03-31 02:00:00,1.00,sac,47.80
__export__.stock_quant_8124318_a5c0c348,10001919,ROYAL CANIN DOG GASTROINTESTINAL MODERATE CALORIE DRY 15kg,Sortie,310724,2024-07-31 00:00:00,1.00,sac,74.92
__export__.stock_quant_8124373_631fd1bb,6600861,EMDOFLUXIN 50 250ML,GY00R0,21D093,2024-03-31 01:00:00,1.00,Unité,52.15
__export__.stock_quant_8124493_9ebd8534,10004797,ANESTHESIE MINDRAY VETA 5 (cuve ISO incluse),PK00A0,,,1.00,Unité,"3,871.25"
__export__.stock_quant_8124747_00626f38,1035724,GABBROVET 70 POUDRE 1KG,M.33.02.B.06,2201139,2024-11-30 01:00:00,42.00,Unité,62.75
__export__.stock_quant_8124804_49315f6b,10008563,VETESSENTIALS CANINE ADULT 1+ MULTI BENEFIT+DENTAL MEDIUM/LARGE 10KG POULET ,AA15A1,300425,2025-04-30 02:00:00,1.00,sac,37.80
__export__.stock_quant_8125089_e39c1b34,10004035,LONGE DE TRAVAIL 8M BLEU/VIOLET,M.10.02.B.04,,,5.00,Unité,6.55
__export__.stock_quant_8125090_c9851437,5077527,BROSSE A CRINIERE ET QUEUE OSTER BLEU,M.10.04.B.04,,,1.00,Unité,7.10
__export__.stock_quant_8125092_fe87deae,8299820,SERINGUE ROUX: RESSORT DE LOQUET N19,M.10.04.D.04,,,1.00,Unité,0.61
__export__.stock_quant_8125094_45f684f2,8181308,TECHNOVIT ACCELERATEUR 70ml,M.10.04.D.05,K65,2026-04-30 00:00:00,3.00,Unité,17.40
__export__.stock_quant_8125095_a631954a,10002202,AIGUILLON KAWE MODEL 21 ,M.10.06.B.01,,,1.00,Unité,56.95
__export__.stock_quant_8125097_3e728c12,10007034,TAPIS A RENIFLER CHIEN SUNFLOWER 60cm,M.10.06.B.03,,,1.00,Unité,9.00
__export__.stock_quant_8125098_97f56037,8428430,"GAMELLE INOX 15-21cm 0,450l",M.10.06.C.03,,,4.00,Unité,1.43
__export__.stock_quant_8125099_1e518736,10001719,"FILET A FOIN 12 HEURES mailles 3x3cm 120x90cm, blanc",M.10.06.E.05,,,1.00,Unité,12.85
__export__.stock_quant_8125100_c3211626,5324006,ELECTRODE CAUTERE BRULE-QUEUE PORC,M.11.02.C.08,,,1.00,Unité,11.75
__export__.stock_quant_8125101_9e99ca39,5328100,VALET D'ECURIE 75cm NOIR,M.11.03.C.01,,,1.00,Unité,11.85
__export__.stock_quant_8125103_13b85040,5211260,AIGUILLON MAGIC SHOCK 1500 98CM ORANGE,M.11.03.D.05,,,4.00,Unité,46.90
__export__.stock_quant_8125104_f42fb218,5065996,"GAMELLE INOX 13,5-9,2cm 0,450l",M.11.06.C.01,,,2.00,Unité,0.63
__export__.stock_quant_8125127_592cb7c3,3265782,VIRBAC HPM DOG ADULT NEUT LARGE&MED 12KG,AA02A4,280225,2025-02-28 00:00:00,1.00,sac,39.29
__export__.stock_quant_8125361_c5ed4a1d,5080411,UMONIUM38 HQH MEDICAL SPRAY 1 LIT,M.41.08.C.02,23J03J27K16,2026-10-31 00:00:00,2.00,Unité,-2.83
__export__.stock_quant_8125543_3aa40d5b,3563095,VIRBAC HPM CAT WEIGHT W1  3KG,AA27B1,311224,2024-12-31 01:00:00,1.00,sac,22.45
__export__.stock_quant_8125580_6ae9431d,3265725,VIRBAC HPM DOG ADULT LARGE&MEDIUM  16KG,AB19A3,301124,2024-11-30 01:00:00,1.00,sac,47.78
__export__.stock_quant_8125581_37f8e83a,10001234,CANINE ADULT 14KG POULET ,AB17A2,300425,2025-04-30 02:00:00,4.00,sac,48.39
__export__.stock_quant_8125602_7ddcc8cd,0843136,SYNULOX 20 BOLI 500MG VEAUX,M.63.03.B.04,D2048400,2025-02-28 01:00:00,94.00,Unité,-3.40
__export__.stock_quant_8125676_905c109e,10008917,VETESSENTIALS FELINE MULTI-BENEFIT+ SENIOR MATURE ADULT 7+ 3KG POULET,AB15A3,311224,2024-12-31 01:00:00,3.00,sac,25.16
__export__.stock_quant_8126044_660333a0,6706008,SHOTAPEN 250ML,Sortie,94E7,2024-08-31 02:00:00,5.00,Unité,-10.74
__export__.stock_quant_8126404_b40470af,10003939,MONOSYN USP3/0 EP2 DS24 C2022215 (x36),M.11.04.C.07,13298B,2028-07-18 00:00:00,1.00,boîte,121.95
__export__.stock_quant_8126406_bcb68015,10003965,SUPRAMID USP3/0 EP2 F1184040 100M,M.11.04.E.03,623256,2028-06-24 00:00:00,2.00,Unité,15.71
__export__.stock_quant_8126490_8a8fbe3c,10001471,C FOR ACIDOSE 6 BOLI SAVETIS,Sortie,69983,2024-10-31 01:00:00,7.00,boîte,32.37
__export__.stock_quant_8126491_ae768a44,8188664,HYDEACLEAN 5L,Sortie,70929,2025-07-31 02:00:00,1.00,Unité,46.65
__export__.stock_quant_8126492_2afade0e,6730107,OEDEX POUDRE 40x20GR,Sortie,3D95Z1,2026-06-30 00:00:00,1.00,Unité,-3.03
__export__.stock_quant_8126568_008c3646,6943725,FELIDIARIX 20CP,GY00R0,ED0274,2026-03-31 02:00:00,1.00,Unité,-0.19
__export__.stock_quant_8126569_749f560b,5432593,URI-BALANCE 120GR (METHIGEL),GY00R0,327246,2025-04-30 02:00:00,1.00,Unité,-0.01
__export__.stock_quant_8126570_daa57929,5450030,ERMIDRA FOAM 200ml NEXTMUNE ,GY00R0,B230080A,2026-05-31 02:00:00,1.00,Unité,-0.91
__export__.stock_quant_8126571_b673504f,4456576,EKYFLEX MOBILITY 1L AUDEVARD,GY00R0,F2324703,2025-09-30 02:00:00,1.00,Unité,-1.02
__export__.stock_quant_8126707_062633af,2951481,"MELOXORAL 0,5MG/ML  5ML",GY00R0,22K094,2025-10-31 01:00:00,10.00,Unité,-0.71
__export__.stock_quant_8126708_6ca45e57,2951515,"MELOXORAL 1,5MG/ML  10ML",GY00R0,23G247,2026-06-30 02:00:00,20.00,Unité,-0.57
__export__.stock_quant_8126833_48f7b01c,2997674,GLUCOSE 5% 10X500ML BRAUN,GU10A0,23071407,2026-01-31 01:00:00,15.00,boîte,-1.60
__export__.stock_quant_8126836_793bc739,5074564,PAPIER ALCYON ESSUIE-MAINS M1 13x19cm (x12),AA22T2,,,24.00,Unité,15.78
__export__.stock_quant_8126839_d6699139,10009126,DOKAFLEX ADVANCED CHIEN 90 BOUCHEES,GU10A0,2247110523W,2025-11-11 00:00:00,60.00,Unité,34.50
__export__.stock_quant_8126840_272f927e,1505010,ENGYSTOL N 50AMP 5ML  HEEL,M.40.07.C.03,967920470,2026-11-30 00:00:00,2.00,Unité,-32.12
__export__.stock_quant_8126841_a820845a,10007733,EMDODIAR 5 10 CP,M.40.09.G.01,22A66,2025-01-31 01:00:00,24.00,Unité,3.78
__export__.stock_quant_8126842_ab945b0b,10007736,EMDODIAR 20 100 CP,M.43.07.D.04,23I72,2026-09-30 00:00:00,16.00,Unité,35.91
__export__.stock_quant_8126843_ca15d207,3204625,CALCULS URINAIRES VETOQUINOL CARE 120GR,M.41.00.D.06,506690,2025-03-31 02:00:00,32.00,Unité,-0.74
__export__.stock_quant_8126844_74ecd5d7,10007367,ENTEROPULVIS NF 1KG,M.36.10.C.02,2200812,2024-06-30 02:00:00,9.00,Unité,19.37
__export__.stock_quant_8126845_d54b4f7b,10008377,"BUSOL INJ. 0,004MG/ML 5x10ML",M.41.11.D.02,22I286,2024-08-31 02:00:00,10.00,Unité,45.60
__export__.stock_quant_8126850_4a0d8411,4456576,EKYFLEX MOBILITY 1L AUDEVARD,Sortie,F2327504,2025-10-31 00:00:00,1.00,Unité,-1.02
__export__.stock_quant_8126853_fb530b7f,10007855,APOQUEL 16MG 100CP CHEWABLE,Sortie,631248,2024-06-30 02:00:00,1.00,Unité,141.35
__export__.stock_quant_8126854_6a551e6b,10007949,ALLERDERM FOAM 200ML,Sortie,8SPN,2024-06-30 02:00:00,1.00,Unité,-1.59
__export__.stock_quant_8126855_09c0df23,10007034,TAPIS A RENIFLER CHIEN SUNFLOWER 60cm,Sortie,,,1.00,Unité,9.00
__export__.stock_quant_8126856_a244c827,10007734,EMDODIAR 5 100 CP,M.39.05.R.04,22A66,2025-01-31 01:00:00,20.00,Unité,25.52
__export__.stock_quant_8126859_8dcbba71,1405476,TRAUMEEL S 50amp 5ml HEEL,M.37.02.R.02,00862,2027-12-31 01:00:00,5.00,Unité,-20.29
__export__.stock_quant_8126860_8f8aecef,3022182,CATOSAL 250ML,M.31.06.B.04,E104326,2025-11-30 00:00:00,200.00,Unité,-3.35
__export__.stock_quant_8126861_f3ed46a0,5115820,RUMI C3 150GR SAVETIS,Sortie,71156,2025-03-31 02:00:00,10.00,Unité,2.40
__export__.stock_quant_8126877_a9d6954a,5450049,VEXODERM PANSEMENT STERILE 9x4cm + 10ml,M.41.03.B.06,P0010,2024-09-30 00:00:00,5.00,Unité,16.88
__export__.stock_quant_8126881_4e6a0db6,8405535,SERINGUE ROUX: LOQUET N21,Sortie,,,3.00,Unité,1.99
__export__.stock_quant_8126894_67917eb4,7920156,SMI SURGICRYL PGA USP3-4 EP6 100M,Sortie,23F06,2025-06-30 02:00:00,6.00,Unité,-9.32
__export__.stock_quant_8126895_cc510677,6040051,AIGUILLES BD 16Gx1 1/2 blanc (x100),Sortie,231013,2028-09-30 00:00:00,30.00,boîte,-0.23
__export__.stock_quant_8126896_2d2bcf20,1078380,SERINGUES DISPOJECT 1ml INSULINE STANDARD 40UI (x100),Sortie,230601,2028-05-31 02:00:00,1.00,Unité,11.74
__export__.stock_quant_8126897_d6090669,1078380,SERINGUES DISPOJECT 1ml INSULINE STANDARD 40UI (x100),Sortie,230626,2028-05-31 00:00:00,1.00,Unité,11.74
__export__.stock_quant_8126898_daafdaa0,5050197,CAGE CONTENTION + FOND GLISSANT,Sortie,,,1.00,Unité,48.86
__export__.stock_quant_8126899_1a545cca,5010200,SERINGUE HSW UU SOFT JECT 1ml (x100),Sortie,22A10C8,2027-01-01 01:00:00,16.00,boîte,3.41
__export__.stock_quant_8126900_1ec2cfb8,7920008,SMI CATGUT PL USP3 EP7  50M,Sortie,23G05,2028-07-31 02:00:00,2.00,Unité,46.49
__export__.stock_quant_8126901_b3abb8ee,5150001,AIGUILLE TERUMO AGANI 18Gx1 1/2 S 38mm rose (x100),Sortie,230325,2028-02-28 01:00:00,20.00,boîte,-0.20
__export__.stock_quant_8126902_7d61709e,10004354,THERMOMETRE DIGITAL VET12 G.A. 18cm 20SEC,Sortie,,,3.00,Unité,4.05
__export__.stock_quant_8126903_67b85182,5020175,BOITE AUTOCLAVE 310x140 COUVERCLE ROUGE,Sortie,,,1.00,Unité,80.66
