id,location_id/id,product_id/id,product_qty
__import__.stock_inventory_line_without_lot_1009600,__import__.location_loc_EXH300,__import__.product_1009600,1
__import__.stock_inventory_line_without_lot_1009610,__import__.location_loc_EXH300,__import__.product_1009610,1
__import__.stock_inventory_line_without_lot_1009590,__import__.location_loc_EXH300,__import__.product_1009590,1
__import__.stock_inventory_line_without_lot_1009740,__import__.location_loc_EXH300,__import__.product_1009740,1
__import__.stock_inventory_line_without_lot_8266772,__import__.location_loc_EOE133,__import__.product_8266772,2
__import__.stock_inventory_line_without_lot_1015040,__import__.location_loc_GC10B4,__import__.product_1015040,23
__import__.stock_inventory_line_without_lot_5244061,__import__.location_loc_EXP000,__import__.product_5244061,0
__import__.stock_inventory_line_without_lot_5130259,__import__.location_loc_GF24D7,__import__.product_5130259,8
__import__.stock_inventory_line_without_lot_5120259,__import__.location_loc_GF30E7,__import__.product_5120259,9
__import__.stock_inventory_line_without_lot_5009330,__import__.location_loc_EOA139,__import__.product_5009330,1
__import__.stock_inventory_line_without_lot_5007840,__import__.location_loc_EOB172,__import__.product_5007840,3
__import__.stock_inventory_line_without_lot_8224791,__import__.location_loc_EOE182,__import__.product_8224791,13
__import__.stock_inventory_line_without_lot_8300670,__import__.location_loc_EZZ670,__import__.product_8300670,1
__import__.stock_inventory_line_without_lot_5364879,__import__.location_loc_GE21C4,__import__.product_5364879,186
__import__.stock_inventory_line_without_lot_5603992,__import__.location_loc_GH07B1,__import__.product_5603992,11
__import__.stock_inventory_line_without_lot_5306314,__import__.location_loc_EXP000,__import__.product_5306314,14
__import__.stock_inventory_line_without_lot_5306315,__import__.location_loc_GL02B5,__import__.product_5306315,10
__import__.stock_inventory_line_without_lot_6030001,__import__.location_loc_EOE143,__import__.product_6030001,9
__import__.stock_inventory_line_without_lot_5381675,__import__.location_loc_EXF100,__import__.product_5381675,74
__import__.stock_inventory_line_without_lot_1023430,__import__.location_loc_EOE155,__import__.product_1023430,19
__import__.stock_inventory_line_without_lot_1023450,__import__.location_loc_EOE159,__import__.product_1023450,18
__import__.stock_inventory_line_without_lot_8425147,__import__.location_loc_EOC150,__import__.product_8425147,4
__import__.stock_inventory_line_without_lot_8425259,__import__.location_loc_EOC116,__import__.product_8425259,5
__import__.stock_inventory_line_without_lot_8291563,__import__.location_loc_GZZ263,__import__.product_8291563,3
__import__.stock_inventory_line_without_lot_1023440,__import__.location_loc_EOE157,__import__.product_1023440,10
__import__.stock_inventory_line_without_lot_5105101,__import__.location_loc_EXP000,__import__.product_5105101,5
__import__.stock_inventory_line_without_lot_4005597,__import__.location_loc_EOA155,__import__.product_4005597,3
__import__.stock_inventory_line_without_lot_4004191,__import__.location_loc_EXE500,__import__.product_4004191,2
__import__.stock_inventory_line_without_lot_5211211,__import__.location_loc_EOI137,__import__.product_5211211,2
__import__.stock_inventory_line_without_lot_5211213,__import__.location_loc_EOI139,__import__.product_5211213,1
__import__.stock_inventory_line_without_lot_8289069,__import__.location_loc_EXB600,__import__.product_8289069,17
__import__.stock_inventory_line_without_lot_5338698,__import__.location_loc_EXJ400,__import__.product_5338698,13
__import__.stock_inventory_line_without_lot_5121218,__import__.location_loc_EOF162,__import__.product_5121218,18
__import__.stock_inventory_line_without_lot_8377454,__import__.location_loc_GZZ254,__import__.product_8377454,0
__import__.stock_inventory_line_without_lot_5082200,__import__.location_loc_EOC167,__import__.product_5082200,0
__import__.stock_inventory_line_without_lot_8286562,__import__.location_loc_EOB157,__import__.product_8286562,1
__import__.stock_inventory_line_without_lot_1017990,__import__.location_loc_EXP000,__import__.product_1017990,1
__import__.stock_inventory_line_without_lot_1020700,__import__.location_loc_EXP000,__import__.product_1020700,0
__import__.stock_inventory_line_without_lot_8279094,__import__.location_loc_EXB200,__import__.product_8279094,0
__import__.stock_inventory_line_without_lot_5257113,__import__.location_loc_GC20C1,__import__.product_5257113,0
__import__.stock_inventory_line_without_lot_8252713,__import__.location_loc_EXP000,__import__.product_8252713,6
__import__.stock_inventory_line_without_lot_8244693,__import__.location_loc_EXT522,__import__.product_8244693,0
__import__.stock_inventory_line_without_lot_5200102,__import__.location_loc_EXD100,__import__.product_5200102,0
__import__.stock_inventory_line_without_lot_8242116,__import__.location_loc_EXI900,__import__.product_8242116,1
__import__.stock_inventory_line_without_lot_8274524,__import__.location_loc_GF31D3,__import__.product_8274524,25
__import__.stock_inventory_line_without_lot_5306013,__import__.location_loc_EXP000,__import__.product_5306013,15
__import__.stock_inventory_line_without_lot_5250003,__import__.location_loc_GD32E6,__import__.product_5250003,2
__import__.stock_inventory_line_without_lot_5250004,__import__.location_loc_GF10F5,__import__.product_5250004,5
__import__.stock_inventory_line_without_lot_5740024,__import__.location_loc_EXC400,__import__.product_5740024,1
__import__.stock_inventory_line_without_lot_8274553,__import__.location_loc_GL06B3,__import__.product_8274553,4
__import__.stock_inventory_line_without_lot_8274547,__import__.location_loc_GK16B1,__import__.product_8274547,70
__import__.stock_inventory_line_without_lot_1023420,__import__.location_loc_EOE152,__import__.product_1023420,4
__import__.stock_inventory_line_without_lot_5700015,__import__.location_loc_GF19C6,__import__.product_5700015,249
__import__.stock_inventory_line_without_lot_5700016,__import__.location_loc_GF27D6,__import__.product_5700016,269
__import__.stock_inventory_line_without_lot_5700017,__import__.location_loc_GD30D7,__import__.product_5700017,239
__import__.stock_inventory_line_without_lot_5457199,__import__.location_loc_GF21C6,__import__.product_5457199,10
__import__.stock_inventory_line_without_lot_5700041,__import__.location_loc_GE23B1,__import__.product_5700041,29
__import__.stock_inventory_line_without_lot_5700042,__import__.location_loc_GG13E6,__import__.product_5700042,47
__import__.stock_inventory_line_without_lot_5700043,__import__.location_loc_GB26A1,__import__.product_5700043,68
__import__.stock_inventory_line_without_lot_5700045,__import__.location_loc_GC30A3,__import__.product_5700045,8
__import__.stock_inventory_line_without_lot_5700046,__import__.location_loc_GE22D1,__import__.product_5700046,25
__import__.stock_inventory_line_without_lot_5700047,__import__.location_loc_GE20C3,__import__.product_5700047,23
__import__.stock_inventory_line_without_lot_5703002,__import__.location_loc_GL07A1,__import__.product_5703002,62
__import__.stock_inventory_line_without_lot_5904155,__import__.location_loc_GH33F1,__import__.product_5904155,19
__import__.stock_inventory_line_without_lot_1019380,__import__.location_loc_EOI142,__import__.product_1019380,1
__import__.stock_inventory_line_without_lot_5299914,__import__.location_loc_EOE193,__import__.product_5299914,1
__import__.stock_inventory_line_without_lot_5043961,__import__.location_loc_EXL200,__import__.product_5043961,1
__import__.stock_inventory_line_without_lot_8049649,__import__.location_loc_PK09A3,__import__.product_8049649,1
__import__.stock_inventory_line_without_lot_5355807,__import__.location_loc_EOB140,__import__.product_5355807,2
__import__.stock_inventory_line_without_lot_5355808,__import__.location_loc_EOB147,__import__.product_5355808,2
__import__.stock_inventory_line_without_lot_5355810,__import__.location_loc_EOB139,__import__.product_5355810,2
__import__.stock_inventory_line_without_lot_5600800,__import__.location_loc_EXP000,__import__.product_5600800,1
__import__.stock_inventory_line_without_lot_5160743,__import__.location_loc_GC16C4,__import__.product_5160743,15
__import__.stock_inventory_line_without_lot_8347619,__import__.location_loc_EZZ619,__import__.product_8347619,0
__import__.stock_inventory_line_without_lot_1015030,__import__.location_loc_GF29D2,__import__.product_1015030,45
__import__.stock_inventory_line_without_lot_5700061,__import__.location_loc_GF09A2,__import__.product_5700061,201
__import__.stock_inventory_line_without_lot_5700062,__import__.location_loc_GE16A3,__import__.product_5700062,308
__import__.stock_inventory_line_without_lot_5700063,__import__.location_loc_GC04D7,__import__.product_5700063,320
__import__.stock_inventory_line_without_lot_5700093,__import__.location_loc_EOI136,__import__.product_5700093,4
__import__.stock_inventory_line_without_lot_5791730,__import__.location_loc_EXF500,__import__.product_5791730,1
__import__.stock_inventory_line_without_lot_8102295,__import__.location_loc_AA11A1,__import__.product_8102295,186
__import__.stock_inventory_line_without_lot_5420009,__import__.location_loc_GC30B3,__import__.product_5420009,0
__import__.stock_inventory_line_without_lot_1032030,__import__.location_loc_EOC194,__import__.product_1032030,2
__import__.stock_inventory_line_without_lot_1024170,__import__.location_loc_EXT334,__import__.product_1024170,1
__import__.stock_inventory_line_without_lot_8292829,__import__.location_loc_GE11E6,__import__.product_8292829,21
__import__.stock_inventory_line_without_lot_8238391,__import__.location_loc_EZZ391,__import__.product_8238391,0
__import__.stock_inventory_line_without_lot_5248006,__import__.location_loc_GF26E0,__import__.product_5248006,2
__import__.stock_inventory_line_without_lot_5248007,__import__.location_loc_GZZ102,__import__.product_5248007,1
__import__.stock_inventory_line_without_lot_8350828,__import__.location_loc_EOB185,__import__.product_8350828,4
__import__.stock_inventory_line_without_lot_7421500,__import__.location_loc_EXL400,__import__.product_7421500,4
__import__.stock_inventory_line_without_lot_5721440,__import__.location_loc_EXL400,__import__.product_5721440,1
__import__.stock_inventory_line_without_lot_8354252,__import__.location_loc_EOB159,__import__.product_8354252,0
__import__.stock_inventory_line_without_lot_5232300,__import__.location_loc_EZZ300,__import__.product_5232300,0
__import__.stock_inventory_line_without_lot_5760349,__import__.location_loc_GZZ349,__import__.product_5760349,1
__import__.stock_inventory_line_without_lot_5355119,__import__.location_loc_EOE164,__import__.product_5355119,4
__import__.stock_inventory_line_without_lot_8269551,__import__.location_loc_EXP000,__import__.product_8269551,0
__import__.stock_inventory_line_without_lot_5604289,__import__.location_loc_EOB190,__import__.product_5604289,0
__import__.stock_inventory_line_without_lot_1030340,__import__.location_loc_EXT423,__import__.product_1030340,6
__import__.stock_inventory_line_without_lot_1030350,__import__.location_loc_EXB600,__import__.product_1030350,2
__import__.stock_inventory_line_without_lot_5307240,__import__.location_loc_GF10D6,__import__.product_5307240,7
__import__.stock_inventory_line_without_lot_5990900,__import__.location_loc_AD15B5,__import__.product_5990900,0
__import__.stock_inventory_line_without_lot_5045148,__import__.location_loc_EXP000,__import__.product_5045148,5
__import__.stock_inventory_line_without_lot_5250131,__import__.location_loc_GF32B1,__import__.product_5250131,1
__import__.stock_inventory_line_without_lot_5203001,__import__.location_loc_EXB201,__import__.product_5203001,2
__import__.stock_inventory_line_without_lot_5791571,__import__.location_loc_EOB194,__import__.product_5791571,1
__import__.stock_inventory_line_without_lot_5227230,__import__.location_loc_GD32B2,__import__.product_5227230,0
__import__.stock_inventory_line_without_lot_8156708,__import__.location_loc_EXE300,__import__.product_8156708,1
__import__.stock_inventory_line_without_lot_5741741,__import__.location_loc_EOC151,__import__.product_5741741,4
__import__.stock_inventory_line_without_lot_8279504,__import__.location_loc_EXK700,__import__.product_8279504,0
__import__.stock_inventory_line_without_lot_5501000,__import__.location_loc_GI13B7,__import__.product_5501000,175
__import__.stock_inventory_line_without_lot_5033095,__import__.location_loc_GC26C4,__import__.product_5033095,62
__import__.stock_inventory_line_without_lot_1336528,__import__.location_loc_GE14B1,__import__.product_1336528,18
__import__.stock_inventory_line_without_lot_5616610,__import__.location_loc_EXT311,__import__.product_5616610,1
