id,name,usage,kind,zone,corridor,shelf,height,box,location_id/id,barcode_picking_type_id/id,bin_checksum_1,bin_checksum_2,picking_zone_id/id
"__setup__.stock_location_AK15T4","AK15T4",internal,reserve,A,"K","15","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","24","24","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16R1","AK16R1",internal,reserve,A,"K","16","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","81","81","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16R2","AK16R2",internal,reserve,A,"K","16","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","45","45","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16R3","AK16R3",internal,reserve,A,"K","16","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16R4","AK16R4",internal,reserve,A,"K","16","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16S1","AK16S1",internal,reserve,A,"K","16","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","95","95","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16S2","AK16S2",internal,reserve,A,"K","16","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","91","91","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16S3","AK16S3",internal,reserve,A,"K","16","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","57","57","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16S4","AK16S4",internal,reserve,A,"K","16","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","79","79","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16T1","AK16T1",internal,reserve,A,"K","16","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","97","97","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16T2","AK16T2",internal,reserve,A,"K","16","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","42","42","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16T3","AK16T3",internal,reserve,A,"K","16","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","64","64","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK16T4","AK16T4",internal,reserve,A,"K","16","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","65","65","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17R1","AK17R1",internal,reserve,A,"K","17","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","46","46","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17R2","AK17R2",internal,reserve,A,"K","17","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","50","50","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17R3","AK17R3",internal,reserve,A,"K","17","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17R4","AK17R4",internal,reserve,A,"K","17","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17S1","AK17S1",internal,reserve,A,"K","17","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","47","47","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17S2","AK17S2",internal,reserve,A,"K","17","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","72","72","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17S3","AK17S3",internal,reserve,A,"K","17","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","43","43","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17S4","AK17S4",internal,reserve,A,"K","17","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","26","26","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17T1","AK17T1",internal,reserve,A,"K","17","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","96","96","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17T2","AK17T2",internal,reserve,A,"K","17","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","34","34","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17T3","AK17T3",internal,reserve,A,"K","17","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK17T4","AK17T4",internal,reserve,A,"K","17","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","53","53","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18R1","AK18R1",internal,reserve,A,"K","18","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","23","23","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18R2","AK18R2",internal,reserve,A,"K","18","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","84","84","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18R3","AK18R3",internal,reserve,A,"K","18","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","80","80","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18R4","AK18R4",internal,reserve,A,"K","18","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","08","08","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18S1","AK18S1",internal,reserve,A,"K","18","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18S2","AK18S2",internal,reserve,A,"K","18","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","99","99","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18S3","AK18S3",internal,reserve,A,"K","18","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18S4","AK18S4",internal,reserve,A,"K","18","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","29","29","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18T1","AK18T1",internal,reserve,A,"K","18","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","13","13","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18T2","AK18T2",internal,reserve,A,"K","18","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","95","95","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18T3","AK18T3",internal,reserve,A,"K","18","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","83","83","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK18T4","AK18T4",internal,reserve,A,"K","18","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","71","71","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19R1","AK19R1",internal,reserve,A,"K","19","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","02","02","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19R2","AK19R2",internal,reserve,A,"K","19","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","68","68","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19R3","AK19R3",internal,reserve,A,"K","19","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","75","75","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19R4","AK19R4",internal,reserve,A,"K","19","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","43","43","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19S1","AK19S1",internal,reserve,A,"K","19","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","83","83","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19S2","AK19S2",internal,reserve,A,"K","19","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","56","56","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19S3","AK19S3",internal,reserve,A,"K","19","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","24","24","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19S4","AK19S4",internal,reserve,A,"K","19","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","06","06","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19T1","AK19T1",internal,reserve,A,"K","19","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","01","01","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19T2","AK19T2",internal,reserve,A,"K","19","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","38","38","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19T3","AK19T3",internal,reserve,A,"K","19","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","07","07","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK19T4","AK19T4",internal,reserve,A,"K","19","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","47","47","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20R1","AK20R1",internal,reserve,A,"K","20","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","55","55","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20R2","AK20R2",internal,reserve,A,"K","20","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20R3","AK20R3",internal,reserve,A,"K","20","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","76","76","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20R4","AK20R4",internal,reserve,A,"K","20","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","94","94","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20S1","AK20S1",internal,reserve,A,"K","20","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","44","44","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20S2","AK20S2",internal,reserve,A,"K","20","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","51","51","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20S3","AK20S3",internal,reserve,A,"K","20","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","62","62","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20S4","AK20S4",internal,reserve,A,"K","20","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","40","40","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20T1","AK20T1",internal,reserve,A,"K","20","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","74","74","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20T2","AK20T2",internal,reserve,A,"K","20","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","10","10","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20T3","AK20T3",internal,reserve,A,"K","20","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","41","41","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK20T4","AK20T4",internal,reserve,A,"K","20","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","16","16","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21R1","AK21R1",internal,reserve,A,"K","21","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","99","99","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21R2","AK21R2",internal,reserve,A,"K","21","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","33","33","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21R3","AK21R3",internal,reserve,A,"K","21","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","01","01","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21R4","AK21R4",internal,reserve,A,"K","21","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","82","82","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21S1","AK21S1",internal,reserve,A,"K","21","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","87","87","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21S2","AK21S2",internal,reserve,A,"K","21","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","96","96","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21S3","AK21S3",internal,reserve,A,"K","21","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","14","14","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21S4","AK21S4",internal,reserve,A,"K","21","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21T1","AK21T1",internal,reserve,A,"K","21","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","53","53","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21T2","AK21T2",internal,reserve,A,"K","21","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","60","60","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21T3","AK21T3",internal,reserve,A,"K","21","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK21T4","AK21T4",internal,reserve,A,"K","21","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","31","31","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK22R1","AK22R1",internal,reserve,A,"K","22","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","82","82","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK22R2","AK22R2",internal,reserve,A,"K","22","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","43","43","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK22R3","AK22R3",internal,reserve,A,"K","22","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","92","92","__setup__.picking_zone_aliments"
