id,width,depth,length
__import__.product_8377276,0,0,0
__import__.product_8377477,0,0,0
__import__.product_8377483,0,0,0
__import__.product_8377508,0,0,0
__import__.product_8377810,0,0,0
__import__.product_8379163,0,0,0
__import__.product_8380195,0,0,0
__import__.product_8380290,0,0,0
__import__.product_8380410,0,0,0
__import__.product_8380427,0,0,0
__import__.product_8380433,0,0,0
__import__.product_8380456,0,0,0
__import__.product_8381533,0,0,0
__import__.product_8381585,0,0,0
__import__.product_8381622,0,0,0
__import__.product_8381639,0,0,0
__import__.product_8381651,0,0,0
__import__.product_8381674,0,0,0
__import__.product_8381697,0,0,0
__import__.product_8381705,0,0,0
__import__.product_8381711,0,0,0
__import__.product_8381734,0,0,0
__import__.product_8381852,18.00,9.00,14.00
__import__.product_8382219,0,0,0
__import__.product_8382372,0,0,0
__import__.product_8382834,0,0,0
__import__.product_8383153,0,0,0
__import__.product_8383434,0,0,0
__import__.product_8383437,0,0,0
__import__.product_8383779,0,0,0
__import__.product_8384253,19.70,2.90,30.00
__import__.product_8384276,3.00,26.00,22.00
__import__.product_8384299,20.00,4.70,27.50
__import__.product_8384589,0,0,0
__import__.product_8384603,0,0,0
__import__.product_8384632,0,0,0
__import__.product_8384649,0,0,0
__import__.product_8384655,0,0,0
__import__.product_8384661,0,0,0
__import__.product_8385005,0,0,0
__import__.product_8385011,0,0,0
__import__.product_8385028,0,0,0
__import__.product_8385040,0,0,0
__import__.product_8385063,0,0,0
__import__.product_8385086,0,0,0
__import__.product_8385092,0,0,0
__import__.product_8385152,0,0,0
__import__.product_8385175,0,0,0
__import__.product_8385229,0,0,0
__import__.product_8385270,0,0,0
__import__.product_8385287,0,0,0
__import__.product_8385293,0,0,0
__import__.product_8385301,0,0,0
__import__.product_8385962,0,0,0
__import__.product_8385979,0,0,0
__import__.product_8386022,10.80,8.20,32.90
__import__.product_8386068,0,0,0
__import__.product_8386074,11.00,8.40,33.20
__import__.product_8386080,0,0,0
__import__.product_8386105,0,0,0
__import__.product_8386128,0,0,0
__import__.product_8386163,0,0,0
__import__.product_8386281,0,0,0
__import__.product_8386306,0,0,0
__import__.product_8386602,0,0,0
__import__.product_8386714,0,0,0
__import__.product_8387406,0,0,0
__import__.product_8387470,0,0,0
__import__.product_8387530,11.30,8.20,33.40
__import__.product_8387665,0,0,0
__import__.product_8388699,0,0,0
__import__.product_8388802,0,0,0
__import__.product_8388848,0,0,0
__import__.product_8389121,0,0,0
__import__.product_8389196,0,0,0
__import__.product_8389374,0,0,0
__import__.product_8389894,0,0,0
__import__.product_8402005,0,0,0
__import__.product_8402117,0,0,0
__import__.product_8403500,0,0,0
__import__.product_8406523,0,0,0
__import__.product_8409680,26.30,3.40,31.70
__import__.product_8409757,13.30,23.10,13.30
__import__.product_8411688,0,0,0
__import__.product_8414250,0,0,0
__import__.product_8414356,0,0,0
__import__.product_8416881,0,0,0
__import__.product_8423556,0,0,0
__import__.product_8423616,0,0,0
__import__.product_8424998,0,0,0
__import__.product_8426187,0,0,0
__import__.product_8426336,0,0,0
__import__.product_8426371,0,0,0
__import__.product_8426394,0,0,0
__import__.product_8426951,0,0,0
__import__.product_8427005,0,0,0
__import__.product_8427100,0,0,0
__import__.product_8427152,0,0,0
__import__.product_8427198,0,0,0
__import__.product_8427229,0,0,0
__import__.product_8427235,0,0,0
__import__.product_8427241,0,0,0
__import__.product_8427494,0,0,0
__import__.product_8427666,0,0,0
__import__.product_8427815,0,0,0
__import__.product_8427821,0,0,0
__import__.product_8427838,0,0,0
__import__.product_8427873,0,0,0
__import__.product_8427956,0,0,0
__import__.product_8428128,0,0,0
__import__.product_8428134,0,0,0
__import__.product_8428140,0,0,0
__import__.product_8428157,0,0,0
__import__.product_8428163,0,0,0
__import__.product_8428298,0,0,0
__import__.product_8428306,0,0,0
__import__.product_8428329,0,0,0
__import__.product_8428335,0,0,0
__import__.product_8428720,0,0,0
__import__.product_8428855,0,0,0
__import__.product_8428890,0,0,0
__import__.product_8428973,0,0,0
__import__.product_8428996,0,0,0
__import__.product_8429174,0,0,0
__import__.product_8429205,0,0,0
__import__.product_8429211,33.00,30.80,48.00
__import__.product_8429240,0,0,0
__import__.product_8429257,0,0,0
__import__.product_8429263,0,0,0
__import__.product_8429292,0,0,0
__import__.product_8429300,0,0,0
__import__.product_8429317,0,0,0
__import__.product_8429323,0,0,0
__import__.product_8429369,0,0,0
__import__.product_8429381,0,0,0
__import__.product_8429406,0,0,0
__import__.product_8429429,0,0,0
__import__.product_8429470,0,0,0
__import__.product_8429501,0,0,0
__import__.product_8429777,0,0,0
__import__.product_8429783,0,0,0
__import__.product_8430007,0,0,0
__import__.product_8430013,0,0,0
__import__.product_8430361,0,0,0
__import__.product_8430421,0,0,0
__import__.product_8430674,0,0,0
__import__.product_8430680,0,0,0
__import__.product_8431277,0,0,0
__import__.product_8431283,0,0,0
__import__.product_8431461,0,0,0
__import__.product_8431716,0,0,0
__import__.product_8431768,0,0,0
__import__.product_8431780,0,0,0
__import__.product_8431797,3.20,2.40,5.40
__import__.product_8431805,0,0,0
__import__.product_8432466,8.20,6.90,6.40
__import__.product_8432667,13.30,28.40,18.50
__import__.product_8433158,0,0,0
__import__.product_8433218,11.40,20.40,11.40
__import__.product_8433566,0,0,0
__import__.product_8433709,7.60,0.10,41.00
__import__.product_8433715,5.70,0.20,51.50
__import__.product_8445994,0,0,0
__import__.product_8450702,0,0,0
__import__.product_8450719,0,0,0
__import__.product_8450748,0,0,0
__import__.product_8450754,0,0,0
__import__.product_8450760,0,0,0
__import__.product_8450777,0,0,0
__import__.product_8450783,0,0,0
__import__.product_8450808,0,0,0
__import__.product_8450814,0,0,0
__import__.product_8450820,0,0,0
__import__.product_8450903,0,0,0
__import__.product_8451297,0,0,0
__import__.product_8451742,0,0,0
__import__.product_8452090,0,0,0
__import__.product_8452138,0,0,0
__import__.product_8452606,0,0,0
__import__.product_8452612,0,0,0
__import__.product_8452687,0,0,0
__import__.product_8452701,0,0,0
__import__.product_8452718,0,0,0
__import__.product_8452724,0,0,0
__import__.product_8452807,0,0,0
__import__.product_8452859,0,0,0
__import__.product_8452865,0,0,0
__import__.product_8452931,0,0,0
__import__.product_8452948,0,0,0
__import__.product_8452954,0,0,0
__import__.product_8452960,0,0,0
__import__.product_8452977,0,0,0
__import__.product_8452983,0,0,0
__import__.product_8453008,0,0,0
__import__.product_8453014,0,0,0
__import__.product_8453020,0,0,0
__import__.product_8453037,0,0,0
__import__.product_8453043,0,0,0
__import__.product_8453066,0,0,0
__import__.product_8453362,0,0,0
__import__.product_8453988,14.20,9.00,20.80
__import__.product_8454077,0,0,0
__import__.product_8454083,0,0,0
__import__.product_8454338,0,0,0
__import__.product_8454953,0,0,0
__import__.product_8454982,0,0,0
__import__.product_8455001,0,0,0
__import__.product_8455002,0,0,0
__import__.product_8455003,0,0,0
__import__.product_8455004,0,0,0
__import__.product_8455007,0,0,0
__import__.product_8455008,0,0,0
__import__.product_8455009,0,0,0
__import__.product_8455011,0,0,0
__import__.product_8455326,0,0,0
__import__.product_8455332,0,0,0
__import__.product_8455697,0,0,0
__import__.product_8455705,0,0,0
__import__.product_8455711,0,0,0
__import__.product_8455740,0,0,0
__import__.product_8455757,0,0,0
__import__.product_8455763,0,0,0
__import__.product_8455786,0,0,0
__import__.product_8455792,0,0,0
__import__.product_8455800,0,0,0
__import__.product_8455823,0,0,0
__import__.product_8455846,0,0,0
__import__.product_8455869,0,0,0
__import__.product_8455881,0,0,0
__import__.product_8455898,0,0,0
__import__.product_8455993,0,0,0
__import__.product_8456018,0,0,0
__import__.product_8456024,0,0,0
__import__.product_8456030,0,0,0
__import__.product_8467944,15.00,4.00,19.50
__import__.product_8467973,27.00,14.00,38.00
__import__.product_8468168,14.00,6.00,19.50
__import__.product_8468180,12.80,6.50,29.70
__import__.product_8477434,0,0,0
__import__.product_8477730,12.50,6.50,34.50
__import__.product_8477799,11.00,4.50,29.00
__import__.product_8478540,8.50,15.00,8.50
__import__.product_8479255,11.50,7.00,35.00
__import__.product_8479611,12.00,6.50,35.00
__import__.product_8479775,12.50,4.00,30.50
__import__.product_8482323,0,0,0
__import__.product_8482369,0,0,0
__import__.product_8484730,7.80,2.50,7.80
__import__.product_8485037,7.00,3.70,38.00
__import__.product_8487059,30.30,44.70,43.50
__import__.product_8487243,0,0,0
__import__.product_8487266,0,0,0
__import__.product_8487272,21.00,1.00,54.50
__import__.product_8487349,0,0,0
__import__.product_8490050,0,0,0
__import__.product_8491256,0,0,0
__import__.product_8491285,0,0,0
__import__.product_8491351,0,0,0
__import__.product_8491380,0,0,0
__import__.product_8494208,0,0,0
__import__.product_8494349,0,0,0
__import__.product_8494390,0,0,0
__import__.product_8494415,0,0,0
__import__.product_8494421,0,0,0
__import__.product_8494438,0,0,0
__import__.product_8494444,0,0,0
__import__.product_8494467,0,0,0
__import__.product_8494473,0,0,0
__import__.product_8494496,0,0,0
__import__.product_8494504,0,0,0
__import__.product_8494510,0,0,0
__import__.product_8494556,0,0,0
__import__.product_8494579,0,0,0
__import__.product_8494591,0,0,0
__import__.product_8494639,0,0,0
__import__.product_8494645,0,0,0
__import__.product_8494668,0,0,0
__import__.product_8496006,0,0,0
__import__.product_8496012,0,0,0
__import__.product_8496029,0,0,0
__import__.product_8496035,0,0,0
__import__.product_8496041,0,0,0
__import__.product_8496118,14.00,5.50,40.00
__import__.product_8496124,13.00,4.50,33.50
__import__.product_8496638,0,0,0
__import__.product_8496733,0,0,0
__import__.product_8496762,0,0,0
__import__.product_8500718,0,0,0
__import__.product_8542606,0,0,0
__import__.product_8560010,0,0,0
__import__.product_8573551,0,0,0
__import__.product_8573552,0,0,0
__import__.product_8574551,0,0,0
__import__.product_8574552,0,0,0
__import__.product_8603100,0,0,0
__import__.product_8670601,0,0,0
__import__.product_8699701,0,0,0
__import__.product_8700910,0,0,0
__import__.product_8704917,0,0,0
__import__.product_8710003,0,0,0
__import__.product_8710004,0,0,0
__import__.product_8710005,0,0,0
__import__.product_8710021,0,0,0
__import__.product_8716094,0,0,0
__import__.product_8728844,0,0,0
__import__.product_8764902,0,0,0
__import__.product_8772061,0,0,0
__import__.product_8822670,0,0,0
__import__.product_8826200,0,0,0
__import__.product_8826300,0,0,0
__import__.product_8846570,0,0,0
__import__.product_8888050,0,0,0
__import__.product_8888051,0,0,0
__import__.product_8888214,0,0,0
__import__.product_8895300,0,0,0
__import__.product_8970152,0,0,0
__import__.product_9003015,0,0,0
__import__.product_9003017,0,0,0
__import__.product_9003040,0,0,0
__import__.product_9004281,0,0,0
__import__.product_9018499,0,0,0
__import__.product_9033130,0,0,0
__import__.product_9034021,0,0,0
__import__.product_9040002,0,0,0
__import__.product_9040039,0,0,0
__import__.product_9040065,0,0,0
__import__.product_9040075,0,0,0
__import__.product_9040089,0,0,0
__import__.product_9040108,0,0,0
__import__.product_9040125,0,0,0
__import__.product_9040132,0,0,0
__import__.product_9040169,0,0,0
__import__.product_9040238,0,0,0
__import__.product_9040264,0,0,0
__import__.product_9048000,0,0,0
__import__.product_9052013,0,0,0
__import__.product_9140011,0,0,0
__import__.product_9140272,0,0,0
__import__.product_9180186,0,0,0
__import__.product_9228560,0,0,0
__import__.product_9253641,0,0,0
__import__.product_9341211,0,0,0
__import__.product_9391000,0,0,0
__import__.product_9391001,0,0,0
__import__.product_9391002,0,0,0
__import__.product_9391003,0,0,0
__import__.product_9391004,0,0,0
__import__.product_9391005,0,0,0
__import__.product_9391015,0,0,0
__import__.product_9391501,0,0,0
__import__.product_9391601,0,0,0
__import__.product_9391602,0,0,0
__import__.product_9392001,0,0,0
__import__.product_9404445,0,0,0
__import__.product_9409740,0,0,0
__import__.product_9421811,0,0,0
__import__.product_9426472,14.40,25.30,27.30
__import__.product_9426482,25.40,14.30,27.40
__import__.product_9426492,25.50,14.30,27.20
__import__.product_9427728,0,0,0
__import__.product_9500001,0,0,0
__import__.product_9500002,7.40,22.70,7.40
__import__.product_9500003,13.50,31.00,17.00
__import__.product_9500004,13.20,31.00,17.10
__import__.product_9500005,15.10,31.00,17.00
__import__.product_9501022,5.90,3.30,5.90
__import__.product_9502508,0,0,0
__import__.product_9503002,0,0,0
__import__.product_9505000,7.40,20.10,7.40
__import__.product_9505002,0,0,0
__import__.product_9505003,7.80,21.70,7.80
__import__.product_9505004,0,0,0
__import__.product_9505005,0,0,0
__import__.product_9505006,7.00,18.70,7.00
__import__.product_9505007,0,0,0
__import__.product_9505008,8.80,23.90,8.80
__import__.product_9506001,5.50,11.90,7.80
__import__.product_9506002,0,0,0
__import__.product_9506003,0,0,0
__import__.product_9506004,0,0,0
__import__.product_9506005,0,0,0
__import__.product_9506006,0,0,0
__import__.product_9507002,0,0,0
__import__.product_9507003,0,0,0
__import__.product_9507005,0,0,0
__import__.product_9507007,8.90,12.20,14.40
__import__.product_9507008,0,0,0
__import__.product_9507009,0,0,0
__import__.product_9507016,0,0,0
__import__.product_9508016,0,0,0
__import__.product_9508017,0,0,0
__import__.product_9511001,0,0,0
__import__.product_9512000,0,0,0
__import__.product_9512001,0,0,0
__import__.product_9512002,0,0,0
__import__.product_9512004,0,0,0
__import__.product_9512006,4.00,10.90,4.00
__import__.product_9512007,0,0,0
__import__.product_9512011,3.70,9.00,3.70
__import__.product_9512012,4.60,1.20,4.60
__import__.product_9512013,0,0,0
__import__.product_9512014,0,0,0
__import__.product_9512016,0,0,0
__import__.product_9512017,0,0,0
__import__.product_9512018,0,0,0
__import__.product_9512019,0,0,0
__import__.product_9512020,0,0,0
__import__.product_9512022,0,0,0
__import__.product_9512025,0,0,0
__import__.product_9512027,5.40,23.90,5.40
__import__.product_9512030,0,0,0
__import__.product_9512034,0,0,0
__import__.product_9512037,0,0,0
__import__.product_9512038,0,0,0
__import__.product_9512039,0,0,0
__import__.product_9512040,0,0,0
__import__.product_9512041,0,0,0
__import__.product_9512042,11.20,2.60,14.90
__import__.product_9512043,11.20,2.50,15.00
__import__.product_9512046,0,0,0
__import__.product_9512047,0,0,0
__import__.product_9512049,0,0,0
__import__.product_9512050,4.70,3.70,8.70
__import__.product_9512051,0,0,0
__import__.product_9512057,0,0,0
__import__.product_9512058,0,0,0
__import__.product_9512100,0,0,0
__import__.product_9515002,0,0,0
__import__.product_9516102,0,0,0
__import__.product_9523000,0,0,0
__import__.product_9534002,0,0,0
__import__.product_9534003,0,0,0
__import__.product_9534004,0,0,0
__import__.product_9534005,0,0,0
__import__.product_9534006,0,0,0
__import__.product_9534007,0,0,0
__import__.product_9534008,0,0,0
__import__.product_9536500,0,0,0
__import__.product_9554000,15.00,11.10,29.60
__import__.product_9554100,15.00,11.10,29.60
