id,width,length,depth
__import__.product_6988892,8.4,8.4,17.7
__import__.product_6989408,0,0,0
__import__.product_6989414,0,0,0
__import__.product_6989437,1.7,4.5,7
__import__.product_6989443,3.8,1.8,7
__import__.product_6989733,0,0,0
__import__.product_6990410,0,0,0
__import__.product_6991233,26.6,26.6,22.4
__import__.product_6991256,6.7,6.7,8.5
__import__.product_6991262,10.5,10.5,15.5
__import__.product_6991434,0,0,0
__import__.product_6992801,0,0,0
__import__.product_6992959,0,0,0
__import__.product_6993002,11.8,16,25
__import__.product_6993479,5,5,15.5
__import__.product_6993551,0,0,0
__import__.product_6993752,0,0,0
__import__.product_6993806,0,0,0
__import__.product_6994036,0,0,0
__import__.product_6994042,0,0,0
__import__.product_6994059,5.5,5.5,10
__import__.product_6994210,0,0,0
__import__.product_6994467,3.5,3.5,6.7
__import__.product_6994622,0,0,0
__import__.product_6994852,3.4,3.4,7
__import__.product_6995969,3.2,3.2,8.5
__import__.product_6996124,0,0,0
__import__.product_6997916,4.5,4.5,9
__import__.product_6998809,0,0,0
__import__.product_6999217,3.5,22.5,3.2
__import__.product_7003763,0,0,0
__import__.product_7003800,5.2,5.2,8.7
__import__.product_7015855,5.5,22.5,3.3
__import__.product_7020036,0,0,0
__import__.product_7020545,0,0,0
__import__.product_7026250,0,0,0
__import__.product_7026251,0,0,0
__import__.product_7026267,0,0,0
__import__.product_7026268,0,0,0
__import__.product_7026445,0,0,0
__import__.product_7031966,0,0,0
__import__.product_7031972,1.7,10.6,7.7
__import__.product_7031989,2.2,10.5,5.7
__import__.product_7040132,3.5,3.5,13
__import__.product_7044992,3.8,17.8,2.5
__import__.product_7047184,0,0,0
__import__.product_7048127,0,0,0
__import__.product_7049127,3,10.9,2.1
__import__.product_7050159,0,0,0
__import__.product_7050165,0,0,0
__import__.product_7050166,0,0,0
__import__.product_7050171,0,0,0
__import__.product_7050188,0,0,0
__import__.product_7050194,0,0,0
__import__.product_7050195,0,0,0
__import__.product_7050219,0,0,0
__import__.product_7050225,0,0,0
__import__.product_7050226,0,0,0
__import__.product_7050248,0,0,0
__import__.product_7050260,0,0,0
__import__.product_7051561,0,0,0
__import__.product_7051874,0,0,0
__import__.product_7051963,0,0,0
__import__.product_7058414,0,0,0
__import__.product_7060606,0,0,0
__import__.product_7063096,0,0,0
__import__.product_7063104,4.5,1.8,7
__import__.product_7064701,0,0,0
__import__.product_7064718,0,0,0
__import__.product_7064724,0,0,0
__import__.product_7064730,0,0,0
__import__.product_7064747,0,0,0
__import__.product_7064753,0,0,0
__import__.product_7064776,19.4,28.6,9.6
__import__.product_7064782,0,0,0
__import__.product_7064799,19.4,28.6,9.6
__import__.product_7064807,0,0,0
__import__.product_7065617,7.7,10.4,20.9
__import__.product_7068490,0,0,0
__import__.product_7074579,0,0,0
__import__.product_7074763,0,0,0
__import__.product_7079010,0,0,0
__import__.product_7079721,0,0,0
__import__.product_7080019,0,0,0
__import__.product_7080025,0,0,0
__import__.product_7080048,0,0,0
__import__.product_7080657,11,11,17
__import__.product_7081220,10,10,12
__import__.product_7081326,0,0,0
__import__.product_7081384,0,0,0
__import__.product_7083549,0,0,0
__import__.product_7083550,0,0,0
__import__.product_7083555,0,0,0
__import__.product_7083556,0,0,0
__import__.product_7096600,26,35.2,9.5
__import__.product_7100486,0,0,0
__import__.product_7101025,0,0,0
__import__.product_7101259,0,0,0
__import__.product_7102001,0,0,0
__import__.product_7102101,0,0,0
__import__.product_7102302,7.7,20.7,5.3
__import__.product_7103160,0,0,0
__import__.product_7103200,0,0,0
__import__.product_7103602,0,0,0
__import__.product_7103619,0,0,0
__import__.product_7103625,0,0,0
__import__.product_7103648,0,0,0
__import__.product_7104300,0,0,0
__import__.product_7104502,0,0,0
__import__.product_7104503,0,0,0
__import__.product_7105000,0,0,0
__import__.product_7105001,9.7,9.7,12.9
__import__.product_7105002,0,0,0
__import__.product_7105003,0,0,0
__import__.product_7105275,6.4,20.7,5.2
__import__.product_7105995,19.4,28.6,9.6
__import__.product_7106003,19.4,28.6,9.6
__import__.product_7106026,0,0,0
__import__.product_7108000,0,0,0
__import__.product_7109801,0,0,0
__import__.product_7109802,0,0,0
__import__.product_7109803,0,0,0
__import__.product_7110000,0,0,0
__import__.product_7110002,5.3,12.4,6.4
__import__.product_7110003,4.2,9.9,4.8
__import__.product_7110004,0,0,0
__import__.product_7110005,0,0,0
__import__.product_7110006,0,0,0
__import__.product_7110007,3.1,3.1,6.9
__import__.product_7110008,0,0,0
__import__.product_7110009,0,0,0
__import__.product_7110011,0,0,0
__import__.product_7110012,0,0,0
__import__.product_7110013,0,0,0
__import__.product_7110014,4.7,4.7,8.8
__import__.product_7110015,0,0,0
__import__.product_7110016,0,0,0
__import__.product_7110017,0,0,0
__import__.product_7110018,0,0,0
__import__.product_7110019,0,0,0
__import__.product_7110021,0,0,0
__import__.product_7110022,0,0,0
__import__.product_7110023,0,0,0
__import__.product_7110024,0,0,0
__import__.product_7110025,4.3,9.9,6.5
__import__.product_7110026,3.1,3.1,6.8
__import__.product_7110027,11.5,13.9,3.8
__import__.product_7110028,0,0,0
__import__.product_7110029,0,0,0
__import__.product_7110030,0,0,0
__import__.product_7110031,0,0,0
__import__.product_7110032,4.4,4.4,9
__import__.product_7110033,0,0,0
__import__.product_7110034,0,0,0
__import__.product_7110035,3.6,5.9,6.7
__import__.product_7110036,0,0,0
__import__.product_7110037,0,0,0
__import__.product_7110039,0,0,0
__import__.product_7110042,0,0,0
__import__.product_7113463,0,0,0
__import__.product_7115103,0,0,0
__import__.product_7116409,8,8,16.6
__import__.product_7116438,13,21,3
__import__.product_7116444,8.5,46.5,8.3
__import__.product_7116450,8.8,32,8.5
__import__.product_7117979,0,0,0
__import__.product_7120025,0,0,0
__import__.product_7121100,0,0,0
__import__.product_7125022,0,0,0
__import__.product_7130232,0,0,0
__import__.product_7131750,16,21.5,10.9
__import__.product_7132049,0,0,0
__import__.product_7140000,0,0,0
__import__.product_7140001,0,0,0
__import__.product_7140002,0,0,0
__import__.product_7140004,0,0,0
__import__.product_7140005,0,0,0
__import__.product_7140006,0,0,0
__import__.product_7140012,0,0,0
__import__.product_7140018,0,0,0
__import__.product_7140022,0,0,0
__import__.product_7140028,0,0,0
__import__.product_7140029,0,0,0
__import__.product_7140031,0,0,0
__import__.product_7140032,0,0,0
__import__.product_7140097,0,0,0
__import__.product_7140122,0,0,0
__import__.product_7140123,0,0,0
__import__.product_7140124,0,0,0
__import__.product_7140131,0,0,0
__import__.product_7140215,0,0,0
__import__.product_7140218,0,0,0
__import__.product_7140219,0,0,0
__import__.product_7140220,0,0,0
__import__.product_7140275,0,0,0
__import__.product_7140277,0,0,0
__import__.product_7140288,0,0,0
__import__.product_7140303,0,0,0
__import__.product_7140304,0,0,0
__import__.product_7140305,0,0,0
__import__.product_7140306,0,0,0
__import__.product_7140307,0,0,0
__import__.product_7140308,0,0,0
__import__.product_7140309,0,0,0
__import__.product_7140310,0,0,0
__import__.product_7140311,0,0,0
__import__.product_7140313,0,0,0
__import__.product_7140314,0,0,0
__import__.product_7140315,0,0,0
__import__.product_7140317,0,0,0
__import__.product_7140318,0,0,0
__import__.product_7140320,0,0,0
__import__.product_7140321,0,0,0
__import__.product_7140322,0,0,0
__import__.product_7140323,0,0,0
__import__.product_7140324,0,0,0
__import__.product_7140328,0,0,0
__import__.product_7140329,0,0,0
__import__.product_7140340,0,0,0
__import__.product_7140359,0,0,0
__import__.product_7140389,0,0,0
__import__.product_7140390,0,0,0
__import__.product_7140394,0,0,0
__import__.product_7140406,0,0,0
__import__.product_7140408,0,0,0
__import__.product_7140416,0,0,0
__import__.product_7140417,0,0,0
__import__.product_7140418,0,0,0
__import__.product_7140419,0,0,0
__import__.product_7140423,0,0,0
__import__.product_7140442,0,0,0
__import__.product_7140443,0,0,0
__import__.product_7140444,0,0,0
__import__.product_7140451,0,0,0
__import__.product_7140452,0,0,0
__import__.product_7140453,0,0,0
__import__.product_7140454,0,0,0
__import__.product_7140455,0,0,0
__import__.product_7140456,0,0,0
__import__.product_7140458,0,0,0
__import__.product_7140484,0,0,0
__import__.product_7140486,0,0,0
__import__.product_7140497,0,0,0
__import__.product_7140500,0,0,0
__import__.product_7140501,0,0,0
__import__.product_7140502,0,0,0
__import__.product_7140503,0,0,0
__import__.product_7140532,0,0,0
__import__.product_7140534,0,0,0
__import__.product_7140535,0,0,0
__import__.product_7140536,0,0,0
__import__.product_7140537,0,0,0
__import__.product_7140538,0,0,0
__import__.product_7140545,0,0,0
__import__.product_7140616,0,0,0
__import__.product_7140617,0,0,0
__import__.product_7140699,0,0,0
__import__.product_7140737,0,0,0
__import__.product_7140775,0,0,0
__import__.product_7140776,0,0,0
__import__.product_7140788,0,0,0
__import__.product_7140818,0,0,0
__import__.product_7140926,0,0,0
__import__.product_7141018,0,0,0
__import__.product_7141020,3.5,14,2.1
__import__.product_7141022,3.5,14,2
__import__.product_7141023,0,0,0
__import__.product_7141024,0,0,0
__import__.product_7141025,0,0,0
__import__.product_7141037,0,0,0
__import__.product_7141038,0,0,0
__import__.product_7141040,0,0,0
__import__.product_7141058,0,0,0
__import__.product_7141088,12.2,14.2,6.7
__import__.product_7141181,0,0,0
__import__.product_7141204,0,0,0
__import__.product_7141205,0,0,0
__import__.product_7141305,0,0,0
__import__.product_7141389,0,0,0
__import__.product_7141442,0,0,0
__import__.product_7141443,0,0,0
__import__.product_7141497,0,0,0
__import__.product_7141503,0,0,0
__import__.product_7141769,0,0,0
__import__.product_7141819,0,0,0
__import__.product_7141831,0,0,0
__import__.product_7142012,0,0,0
__import__.product_7142015,0,0,0
__import__.product_7142122,0,0,0
__import__.product_7142190,12.2,14.2,6.7
__import__.product_7142252,0,0,0
__import__.product_7142253,0,0,0
__import__.product_7142294,0,0,0
__import__.product_7142298,0,0,0
__import__.product_7142310,0,0,0
__import__.product_7142311,0,0,0
__import__.product_7142430,0,0,0
__import__.product_7142431,0,0,0
__import__.product_7142485,0,0,0
__import__.product_7142502,0,0,0
__import__.product_7142503,0,0,0
__import__.product_7142504,0,0,0
__import__.product_7142516,0,0,0
__import__.product_7142707,0,0,0
__import__.product_7142811,0,0,0
__import__.product_7142814,0,0,0
__import__.product_7142815,0,0,0
__import__.product_7142816,0,0,0
__import__.product_7142820,0,0,0
__import__.product_7142989,0,0,0
__import__.product_7143115,0,0,0
__import__.product_7143120,0,0,0
__import__.product_7143160,0,0,0
__import__.product_7143205,0,0,0
__import__.product_7143207,0,0,0
__import__.product_7143220,0,0,0
__import__.product_7143221,0,0,0
__import__.product_7143223,0,0,0
__import__.product_7143227,0,0,0
__import__.product_7143230,0,0,0
__import__.product_7143232,0,0,0
__import__.product_7143233,0,0,0
__import__.product_7144024,0,0,0
__import__.product_7144030,14.5,14.8,7.8
__import__.product_7144102,0,0,0
__import__.product_7144104,0,0,0
__import__.product_7144106,0,0,0
__import__.product_7144152,0,0,0
__import__.product_7144153,0,0,0
__import__.product_7144154,0,0,0
__import__.product_7144155,0,0,0
__import__.product_7144156,0,0,0
__import__.product_7144157,0,0,0
__import__.product_7144316,0,0,0
__import__.product_7144501,0,0,0
__import__.product_7144502,0,0,0
__import__.product_7144503,0,0,0
__import__.product_7144504,0,0,0
__import__.product_7144505,0,0,0
__import__.product_7144536,0,0,0
__import__.product_7144731,0,0,0
__import__.product_7145000,0,0,0
__import__.product_7145001,0,0,0
__import__.product_7145002,0,0,0
__import__.product_7145003,0,0,0
__import__.product_7145004,0,0,0
__import__.product_7145005,0,0,0
__import__.product_7145006,0,0,0
__import__.product_7145007,0,0,0
__import__.product_7145060,0,0,0
__import__.product_7145063,2.9,13,1.3
__import__.product_7145066,7.5,14.3,14.6
__import__.product_7145122,0,0,0
__import__.product_7145182,0,0,0
__import__.product_7145183,0,0,0
__import__.product_7145225,0,0,0
__import__.product_7145443,0,0,0
__import__.product_7145631,0,0,0
__import__.product_7145636,0,0,0
__import__.product_7145637,0,0,0
__import__.product_7145641,0,0,0
__import__.product_7145644,0,0,0
__import__.product_7145681,0,0,0
__import__.product_7145689,0,0,0
__import__.product_7145722,0,0,0
__import__.product_7145741,0,0,0
__import__.product_7145823,0,0,0
__import__.product_7145937,0,0,0
__import__.product_7146603,10,12.5,4.9
__import__.product_7146604,9.9,14.8,5.5
__import__.product_7146605,9.9,16,5.5
__import__.product_7146652,10,12.5,5
__import__.product_7146663,0,0,0
__import__.product_7146824,0,0,0
__import__.product_7147548,0,0,0
__import__.product_7147574,0,0,0
__import__.product_7147610,0,0,0
__import__.product_7148400,0,0,0
__import__.product_7148402,0,0,0
__import__.product_7148404,0,0,0
__import__.product_7148407,0,0,0
__import__.product_7148408,0,0,0
__import__.product_7148409,0,0,0
__import__.product_7148410,0,0,0
__import__.product_7148411,0,0,0
__import__.product_7148412,0,0,0
__import__.product_7148413,0,0,0
__import__.product_7148414,0,0,0
__import__.product_7148415,0,0,0
__import__.product_7148416,0,0,0
__import__.product_7148417,0,0,0
__import__.product_7148418,0,0,0
__import__.product_7148419,0,0,0
__import__.product_7148420,0,0,0
__import__.product_7148421,0,0,0
__import__.product_7148422,0,0,0
__import__.product_7148423,0,0,0
__import__.product_7148424,0,0,0
__import__.product_7148425,0,0,0
__import__.product_7148426,0,0,0
__import__.product_7148429,0,0,0
__import__.product_7148668,0,0,0
__import__.product_7149115,0,0,0
__import__.product_7149303,0,0,0
__import__.product_7149312,0,0,0
__import__.product_7149322,0,0,0
__import__.product_7149323,0,0,0
__import__.product_7149358,0,0,0
__import__.product_7149359,0,0,0
__import__.product_7149423,0,0,0
__import__.product_7149452,0,0,0
__import__.product_7149453,0,0,0
__import__.product_7149457,0,0,0
__import__.product_7149473,0,0,0
__import__.product_7149474,0,0,0
__import__.product_7149481,0,0,0
__import__.product_7149495,0,0,0
__import__.product_7149496,0,0,0
__import__.product_7149518,0,0,0
__import__.product_7149519,0,0,0
__import__.product_7149571,0,0,0
__import__.product_7149586,0,0,0
__import__.product_7149587,0,0,0
__import__.product_7149974,0,0,0
__import__.product_7176441,0,0,0
__import__.product_7180090,0,0,0
__import__.product_7187792,6.9,6.9,14
__import__.product_7190200,0,0,0
__import__.product_7193752,0,0,0
__import__.product_7193769,0,0,0
__import__.product_7193775,0,0,0
__import__.product_7194088,0,0,0
__import__.product_7194160,0,0,0
__import__.product_7194237,0,0,0
__import__.product_7194289,0,0,0
__import__.product_7196265,0,0,0
__import__.product_7196348,29.6,43,10
__import__.product_7196443,29.6,43,10
__import__.product_7196466,39,60.2,10
__import__.product_7196549,20.6,29,9
__import__.product_7196555,29.6,43,10
__import__.product_7196590,29.6,43,10
__import__.product_7196621,29.6,43,10
__import__.product_7196644,20.6,29,9
__import__.product_7196650,29.6,43,10
__import__.product_7196696,20.6,29,9
__import__.product_7196704,29.6,43,10
__import__.product_7196733,29.6,43,10
__import__.product_7196762,0,0,0
__import__.product_7196779,29.6,32.8,11.5
__import__.product_7196822,29.6,43,10
__import__.product_7196845,19.6,21.8,10.4
__import__.product_7196851,0,0,0
__import__.product_7196874,29,37,9
__import__.product_7196880,38,61,11.1
__import__.product_7196928,20.6,22.7,11.9
__import__.product_7196934,29.6,43,10
__import__.product_7197000,20.6,22.7,11.9
__import__.product_7197017,29.6,43,10
__import__.product_7197052,20.6,22.7,11.9
__import__.product_7197069,29.6,43,10
__import__.product_7197098,20.6,22.7,11.9
__import__.product_7197106,29.6,43,10
__import__.product_7197135,20.6,22.7,11.9
__import__.product_7197141,29.6,43,10
__import__.product_7200003,0,0,0
__import__.product_7203626,0,0,0
__import__.product_7206644,0,0,0
__import__.product_7210201,0,0,0
__import__.product_7213064,0,0,0
__import__.product_7214508,0,0,0
__import__.product_7220057,0,0,0
__import__.product_7228315,29,33,12.9
